AppID,Name,Release date,Price,Publishers,Peak CCU,Positive,Negative,Review Ratio,class,revenue,Header image
232090,killing floor 2,2016-11-18,29.99,Tripwire,3137,96342,13718,0.8753588951481011,AA,83953992.0,https://cdn.akamai.steamstatic.com/steam/apps/232090/header.jpg?t=1655328266
42710,call of duty®: black ops,2010-11-09,19.99,Activision,318,15124,2010,0.8826893895179176,AAA,83510579.0,https://cdn.akamai.steamstatic.com/steam/apps/42700/header.jpg?t=1654809667
1361210,"warhammer 40,000: darktide",2022-11-30,39.99,Fatshark Ab,63616,4486,2104,0.6807283763277694,Indie,82758289.0,https://cdn.akamai.steamstatic.com/steam/apps/1361210/header.jpg?t=1668773089
1203620,enshrouded,2024-01-24,26.99,Keen Gmbh,89612,6209,1224,0.8353289385174223,AA,81702499.0,https://cdn.akamai.steamstatic.com/steam/apps/1203620/header.jpg?t=1706370679
1468810,鬼谷八荒 tale of immortal,2021-01-27,19.99,"Guigu, Lightning",12085,105384,103661,0.5041211222464063,AA,81586312.0,https://cdn.akamai.steamstatic.com/steam/apps/1468810/header.jpg?t=1656671880
367520,hollow knight,2017-02-24,14.99,Team Cherry,7635,232778,6892,0.971243793549464,AA,81572493.0,https://cdn.akamai.steamstatic.com/steam/apps/367520/header.jpg?t=1625363925
629760,mordhau,2019-04-29,29.99,Triternion,2421,82439,19109,0.8118229802654902,AA,81319086.0,https://cdn.akamai.steamstatic.com/steam/apps/629760/header.jpg?t=1655998210
493340,planet coaster,2016-11-17,11.24,"Frontier Developments, Aspyr",2670,50047,4792,0.9126169332044712,AA,80703644.0,https://cdn.akamai.steamstatic.com/steam/apps/493340/header.jpg?t=1654873696
2215430,ghost of tsushima director's cut,2024-05-16,59.99,Playstation Pc,71574,10919,1522,0.8776625673177397,Indie,80078064.0,https://cdn.akamai.steamstatic.com/steam/apps/2215430/header.jpg?t=1715880413
286160,tabletop simulator,2015-06-05,19.99,Berserk,7407,50562,3498,0.9352941176470588,AA,79572445.0,https://cdn.akamai.steamstatic.com/steam/apps/286160/header.jpg?t=1620412025
323190,frostpunk,2018-04-24,29.99,11 Bit,1820,73661,6864,0.9147593914933252,AA,79556019.0,https://cdn.akamai.steamstatic.com/steam/apps/323190/header.jpg?t=1655979223
440900,conan exiles,2018-05-08,15.99,Funcom,13391,62942,16629,0.791016827738749,AA,78635602.0,https://cdn.akamai.steamstatic.com/steam/apps/440900/header.jpg?t=1658346555
418370,resident evil 7 biohazard,2017-01-23,9.99,Capcom,909,58270,3235,0.9474026501910414,AAA,77752580.0,https://cdn.akamai.steamstatic.com/steam/apps/418370/header.jpg?t=1656996016
620980,beat saber,2019-05-21,29.99,Beat,1364,61280,2549,0.9600651741371476,AA,77431288.0,https://cdn.akamai.steamstatic.com/steam/apps/620980/header.jpg?t=1622461922
9900,star trek online,2012-01-31,0.0,Perfect World,1461,13097,3523,0.7880264741275571,Indie,77159429.47384107,https://cdn.akamai.steamstatic.com/steam/apps/9900/header.jpg?t=1655927816
1196590,resident evil village,2021-05-06,39.99,Capcom,1255,73926,3145,0.9591934709553528,AAA,76980466.0,https://cdn.akamai.steamstatic.com/steam/apps/1196590/header.jpg?t=1655156871
518790,thehunter: call of the wild™,2017-02-16,19.99,Expansive Worlds,4995,98235,14454,0.8717354843862312,Indie,76453916.0,https://cdn.akamai.steamstatic.com/steam/apps/518790/header.jpg?t=1656406952
881020,granblue fantasy: relink,2024-01-31,59.99,Cygames,86915,6474,1723,0.7898011467610101,AA,76272947.0,https://cdn.akamai.steamstatic.com/steam/apps/881020/header.jpg?t=1706769790
813780,age of empires ii: definitive edition,2019-11-14,19.99,Xbox Game,19621,99112,5684,0.9457612885988016,AAA,76143977.0,https://cdn.akamai.steamstatic.com/steam/apps/813780/header.jpg?t=1655752709
581320,insurgency: sandstorm,2018-12-12,14.99,Focus,3203,82246,14439,0.8506593577080209,AAA,75861276.0,https://cdn.akamai.steamstatic.com/steam/apps/581320/header.jpg?t=1657215131
220200,kerbal space program,2015-04-27,9.99,Private Division,4116,99479,5321,0.9492270992366412,AA,75842577.0,https://cdn.akamai.steamstatic.com/steam/apps/220200/header.jpg?t=1624555019
306130,the elder scrolls® online,2017-05-22,19.99,Bethesda Softworks,19187,100300,21936,0.8205438659642004,AAA,75116882.0,https://cdn.akamai.steamstatic.com/steam/apps/306130/header.jpg?t=1655833559
1237970,titanfall® 2,2020-06-18,29.99,Electronic Arts,3946,115504,6465,0.9469947281686332,AAA,74519026.0,https://cdn.akamai.steamstatic.com/steam/apps/1237970/header.jpg?t=1619804815
1868140,dave the diver,2022-10-26,17.99,Mintrocket,2518,557,27,0.9537671232876712,AA,74244644.0,https://cdn.akamai.steamstatic.com/steam/apps/1868140/header.jpg?t=1666954118
1332010,stray,2022-07-19,29.99,Annapurna,36912,39381,912,0.9773657955476136,AA,73200189.0,https://cdn.akamai.steamstatic.com/steam/apps/1332010/header.jpg?t=1658671406
617290,remnant: from the ashes,2019-08-19,39.99,Perfect World,505,35174,6275,0.8486091341166252,Indie,72941924.0,https://cdn.akamai.steamstatic.com/steam/apps/617290/header.jpg?t=1629392689
671860,battlebit remastered,2023-06-15,14.99,Sgtokidoki,40124,7213,818,0.8981446893288507,AA,72657277.0,https://cdn.akamai.steamstatic.com/steam/apps/671860/header.jpg?t=1686877598
250900,the binding of isaac: rebirth,2014-11-04,14.99,Nicalis,16630,201024,4749,0.9769211704159436,AA,72379826.0,https://cdn.akamai.steamstatic.com/steam/apps/250900/header.jpg?t=1617174663
648350,jurassic world evolution,2018-06-11,11.24,Frontier Developments,728,42476,6709,0.8635966249872928,AA,72249344.0,https://cdn.akamai.steamstatic.com/steam/apps/648350/header.jpg?t=1654873778
1259420,days gone,2021-05-17,49.99,Playstation Pc,2967,35504,2662,0.9302520568044856,Indie,71547056.0,https://cdn.akamai.steamstatic.com/steam/apps/1259420/header.jpg?t=1635476187
949230,cities: skylines ii,2023-10-24,49.99,Paradox,15375,23875,15425,0.6075063613231552,AAA,71518757.0,https://cdn.akamai.steamstatic.com/steam/apps/949230/header.jpg?t=1700492572
1888930,the last of us™ part i,2023-03-28,59.99,Playstation Pc,17498,9067,12035,0.4296749123305848,Indie,70696913.0,https://cdn.akamai.steamstatic.com/steam/apps/1888930/header.jpg?t=1680282721
360430,mafia iii: definitive edition,2020-05-19,29.99,"2k games, Aspyr",1214,24121,18879,0.560953488372093,AAA,70520119.0,https://cdn.akamai.steamstatic.com/steam/apps/360430/header.jpg?t=1602775991
216150,maplestory,2012-08-09,0.0,Nexon America,4719,6597,2830,0.6997984512570277,AA,70224929.96781108,https://cdn.akamai.steamstatic.com/steam/apps/216150/header.jpg?t=1655419763
1260320,party animals,2023-09-20,19.99,Source Technology,2701,24186,9134,0.7258703481392557,AA,69171547.0,https://cdn.akamai.steamstatic.com/steam/apps/1260320/header.jpg?t=1701419270
899770,last epoch,2019-04-30,34.99,Eleventh Hour,883,11069,1720,0.8655094221596684,AA,69151332.0,https://cdn.akamai.steamstatic.com/steam/apps/899770/header.jpg?t=1655822501
211820,starbound,2016-07-22,14.99,Chucklefish,2673,145902,11330,0.9279408771751296,AA,68850334.0,https://cdn.akamai.steamstatic.com/steam/apps/211820/header.jpg?t=1611668796
1774580,star wars jedi: survivor™,2023-04-27,69.99,Electronic Arts,54868,4536,4652,0.4936874183717893,AAA,67609738.0,https://cdn.akamai.steamstatic.com/steam/apps/1774580/header.jpg?t=1682692236
1363080,manor lords,2024-04-26,29.99,Hooded Horse,159372,9203,989,0.9029631083202512,AA,67141765.0,https://cdn.akamai.steamstatic.com/steam/apps/1363080/header.jpg?t=1714143614
289650,assassin's creed® unity,2014-11-11,29.99,Ubisoft,960,36075,11764,0.7540918497460232,AAA,66779239.0,https://cdn.akamai.steamstatic.com/steam/apps/289650/header.jpg?t=1602601508
1304930,the outlast trials,2023-05-18,29.99,Barrels,32920,6451,378,0.9446478254502856,AA,66558143.0,https://cdn.akamai.steamstatic.com/steam/apps/1304930/header.jpg?t=1684452998
389730,tekken 7,2017-06-01,39.99,Bandai Namco,6230,56628,12268,0.821934509986066,AAA,66428762.0,https://cdn.akamai.steamstatic.com/steam/apps/389730/header.jpg?t=1638999755
1250,killing floor,2009-05-14,19.99,Tripwire,310,60436,3201,0.9496990744378272,AA,66051316.0,https://cdn.akamai.steamstatic.com/steam/apps/1250/header.jpg?t=1551468074
601510,yu-gi-oh! duel links,2017-11-16,0.0,Konami Digital,3563,31355,6029,0.8387277979884442,Indie,64394902.59493186,https://cdn.akamai.steamstatic.com/steam/apps/601510/header.jpg?t=1655103070
767560,war robots,2018-04-04,0.0,Pixonic,1839,8243,4885,0.6278945764777575,Indie,64204161.10930093,https://cdn.akamai.steamstatic.com/steam/apps/767560/header.jpg?t=1654075792
8870,bioshock infinite,2013-03-25,29.99,2k games,545,119516,6099,0.9514468813437884,AAA,64145744.0,https://cdn.akamai.steamstatic.com/steam/apps/8870/header.jpg?t=1602794480
1139900,ghostrunner,2020-10-27,29.99,505 games,335,38750,3491,0.9173551762505624,AA,63961797.0,https://cdn.akamai.steamstatic.com/steam/apps/1139900/header.jpg?t=1657548546
1313140,cult of the lamb,2022-08-11,24.99,Devolver,53272,7555,985,0.8846604215456675,Indie,63946180.0,https://cdn.akamai.steamstatic.com/steam/apps/1313140/header.jpg?t=1660316311
438100,vrchat,2017-02-01,0.0,Vrchat,23681,124156,32375,0.793171959547949,AA,63340287.439912274,https://cdn.akamai.steamstatic.com/steam/apps/438100/header.jpg?t=1648777811
1049590,eternal return,2020-10-14,0.0,"Kakao Europe B.v, Nimble Neuron",8521,34056,8199,0.8059637912673057,Indie,62442659.21854397,https://cdn.akamai.steamstatic.com/steam/apps/1049590/header.jpg?t=1658797036
223750,dcs world steam edition,2013-08-02,0.0,Eagle Dynamics Sa,1424,19580,3421,0.8512673362027738,AA,62186439.38042809,
1778820,tekken 8,2024-01-25,69.99,Bandai Namco,34654,1987,436,0.8200577796120512,AAA,62030698.0,https://cdn.akamai.steamstatic.com/steam/apps/1778820/header_alt_assets_3.jpg?t=1706258559
602960,barotrauma,2019-06-05,29.99,Daedalic,2686,28384,2336,0.9239583333333332,AA,62000926.0,https://cdn.akamai.steamstatic.com/steam/apps/602960/header.jpg?t=1651768316
637650,final fantasy xv windows edition,2018-03-06,34.99,Square Enix,821,34699,7419,0.8238520347594852,AA,60843787.0,https://cdn.akamai.steamstatic.com/steam/apps/637650/header.jpg?t=1592962568
244850,space engineers,2019-02-28,19.99,Keen Software House,7179,100660,13648,0.8806032823599398,AA,59921681.0,https://cdn.akamai.steamstatic.com/steam/apps/244850/header.jpg?t=1651568388
678950,dragon ball fighterz,2018-01-26,59.99,Bandai Namco,1742,47784,5347,0.8993619544145602,AAA,59727882.0,https://cdn.akamai.steamstatic.com/steam/apps/678950/header.jpg?t=1653936849
10190,call of duty®: modern warfare® 2 (2009),2009-11-11,19.99,Activision,483,31945,2927,0.9160644643266804,AAA,58369744.0,https://cdn.akamai.steamstatic.com/steam/apps/10180/header.jpg?t=1654809646
1056640,phantasy star online 2 new genesis,2020-08-05,0.0,Sega,3194,14256,5460,0.7230675593426659,AAA,57985698.459061846,https://cdn.akamai.steamstatic.com/steam/apps/1056640/header.jpg?t=1655112322
262060,darkest dungeon®,2016-01-19,24.99,Hook,3462,103354,9996,0.9118129686810764,AA,57944016.0,https://cdn.akamai.steamstatic.com/steam/apps/262060/header.jpg?t=1655946236
236850,europa universalis iv,2013-08-13,39.99,Paradox,22285,93164,14604,0.864486675079801,AAA,57748158.0,https://cdn.akamai.steamstatic.com/steam/apps/236850/header.jpg?t=1653383580
495420,state of decay 2: juggernaut edition,2020-03-13,29.99,Xbox Game,2397,29710,6880,0.8119704837387264,AAA,57676084.0,https://cdn.akamai.steamstatic.com/steam/apps/495420/header.jpg?t=1656875548
1217060,gunfire reborn,2021-11-17,19.99,Duoyi,4151,70481,4046,0.945710950393817,AA,57518749.0,https://cdn.akamai.steamstatic.com/steam/apps/1217060/header.jpg?t=1645777339
612880,wolfenstein ii: the new colossus,2017-10-26,39.99,Bethesda Softworks,578,26618,7024,0.7912133642470721,AAA,57225696.0,https://cdn.akamai.steamstatic.com/steam/apps/612880/header.jpg?t=1653316037
349040,naruto shippuden: ultimate ninja storm 4,2016-02-04,29.99,Bandai Namco,1056,62347,6322,0.9079351672515984,AAA,56941101.0,https://cdn.akamai.steamstatic.com/steam/apps/349040/header.jpg?t=1611701005
307780,mortal kombat x,2015-04-13,19.99,Warner Bros,351,38951,7905,0.8312916168687041,AAA,56820129.0,https://cdn.akamai.steamstatic.com/steam/apps/307780/header.jpg?t=1588110604
234140,mad max,2015-09-01,19.99,Warner Bros,883,58282,5340,0.916066769356512,AAA,56199492.0,https://cdn.akamai.steamstatic.com/steam/apps/234140/header.jpg?t=1634068672
2379780,balatro,2024-02-20,14.99,Playstack,31708,6756,120,0.9825479930191972,AA,56135915.0,https://cdn.akamai.steamstatic.com/steam/apps/2379780/header.jpg?t=1708683444
787860,farming simulator 19,2018-11-19,19.99,Giants Software,7477,58964,3780,0.939755195715925,AA,55956144.0,https://cdn.akamai.steamstatic.com/steam/apps/787860/header.jpg?t=1658488719
400,portal,2007-10-10,9.99,Valve,588,108353,1715,0.984418722971254,AAA,55768536.0,https://cdn.akamai.steamstatic.com/steam/apps/400/header.jpg?t=1608593358
851850,dragon ball z: kakarot,2020-01-16,59.99,Bandai Namco,1051,30838,2277,0.931239619507776,AAA,55660396.0,https://cdn.akamai.steamstatic.com/steam/apps/851850/header.jpg?t=1658451413
453480,shadowverse ccg,2016-10-27,0.0,Cygames,4347,9900,3220,0.7545731707317073,AA,55597675.00052876,https://cdn.akamai.steamstatic.com/steam/apps/453480/header.jpg?t=1656390174
359320,elite dangerous,2015-04-02,29.99,Frontier Developments,6240,64084,18659,0.7744945191738274,AA,55408508.0,https://cdn.akamai.steamstatic.com/steam/apps/359320/header.jpg?t=1654873588
668580,atomic heart,2023-02-20,59.99,"4divinity (china and south east asia), Focus",24362,8955,1289,0.8741702459976571,AAA,54738510.0,https://cdn.akamai.steamstatic.com/steam/apps/668580/header.jpg?t=1676995676
292730,call of duty®: infinite warfare,2016-11-03,59.99,Activision,356,12328,10908,0.5305560337407471,AAA,54729355.0,https://cdn.akamai.steamstatic.com/steam/apps/292730/header.jpg?t=1646764561
220240,far cry 3,2012-12-04,19.99,Ubisoft,560,76742,8429,0.901034389639666,AAA,54261407.0,https://cdn.akamai.steamstatic.com/steam/apps/220240/header.jpg?t=1657823513
2399830,ark: survival ascended,2023-10-25,44.99,"Snail Usa, Wildcard",39814,20354,14079,0.5911189846949148,AA,54200396.0,https://cdn.akamai.steamstatic.com/steam/apps/2399830/header.jpg?t=1699643475
12210,grand theft auto iv: the complete edition,2020-03-24,5.99,Rockstar,3439,84223,24474,0.7748419919592997,AAA,54089143.0,https://cdn.akamai.steamstatic.com/steam/apps/12210/header.jpg?t=1618853493
920210,lego® star wars™: the skywalker saga,2022-04-05,49.99,Warner Bros,2341,26627,2212,0.9232983113145392,AAA,53843782.0,https://cdn.akamai.steamstatic.com/steam/apps/920210/header.jpg?t=1652462340
261640,borderlands: the pre-sequel,2014-10-13,39.99,"2k games, Aspyr",608,30025,7029,0.8103038808225833,AAA,53839101.0,https://cdn.akamai.steamstatic.com/steam/apps/261640/header.jpg?t=1580424842
1462040,final fantasy vii remake intergrade,2022-06-17,69.99,Square Enix,2582,5510,657,0.8934652180963191,AA,53517322.0,https://cdn.akamai.steamstatic.com/steam/apps/1462040/header.jpg?t=1655449232
1325200,nioh 2 – the complete edition,2021-02-05,49.99,Koei Tecmo,2511,27191,3674,0.8809654948971327,AA,53396684.0,https://cdn.akamai.steamstatic.com/steam/apps/1325200/header.jpg?t=1655226034
1328670,mass effect™ legendary edition,2021-05-14,59.99,Electronic Arts,3792,27137,1935,0.9334411117226196,AAA,52524229.0,https://cdn.akamai.steamstatic.com/steam/apps/1328670/header.jpg?t=1654700678
219640,chivalry: medieval warfare,2012-10-16,24.99,Torn Banner,118,54712,11675,0.8241372557880308,AA,52148556.0,https://cdn.akamai.steamstatic.com/steam/apps/219640/header.jpg?t=1649876994
335300,dark souls™ ii: scholar of the first sin,2015-04-01,39.99,"Fromsoftware, Bandai Namco",1110,70117,12505,0.8486480598387839,AAA,52148203.0,https://cdn.akamai.steamstatic.com/steam/apps/335300/header.jpg?t=1653584488
613100,house flipper,2018-05-17,12.49,"Playway, Frozen District",5948,59039,4160,0.934176173673634,AA,51858472.0,https://cdn.akamai.steamstatic.com/steam/apps/613100/header.jpg?t=1658175656
529340,victoria 3,2022-10-25,49.99,Paradox,57902,7506,4617,0.6191536748329621,AAA,51850395.0,https://cdn.akamai.steamstatic.com/steam/apps/529340/header.jpg?t=1666716973
1240440,halo infinite,2021-11-15,0.0,Xbox Game,5934,106133,38163,0.7355228142152243,AAA,51543720.79878644,https://cdn.akamai.steamstatic.com/steam/apps/1240440/header.jpg?t=1651604861
285900,gang beasts,2017-12-12,8.99,Boneloaf,835,33003,7877,0.8073140900195694,AA,51126886.0,https://cdn.akamai.steamstatic.com/steam/apps/285900/header.jpg?t=1639479522
945360,among us,2018-11-16,3.99,Innersloth,8713,577656,51069,0.9187737086961708,AA,50683881.0,https://cdn.akamai.steamstatic.com/steam/apps/945360/header.jpg?t=1646296970
208650,batman™: arkham knight,2015-06-23,19.99,Warner Bros,1996,73952,14371,0.8372904000090576,AAA,50376696.0,https://cdn.akamai.steamstatic.com/steam/apps/208650/header.jpg?t=1634156452
960090,bloons td 6,2018-12-17,9.99,Ninja Kiwi,16132,193859,4932,0.9751900236932256,AA,50198588.0,https://cdn.akamai.steamstatic.com/steam/apps/960090/header.jpg?t=1634303522
305620,the long dark,2017-08-01,34.99,Hinterland,1774,82602,7682,0.914912941384963,AA,50174803.0,https://cdn.akamai.steamstatic.com/steam/apps/305620/header.jpg?t=1657906166
337000,deus ex: mankind divided,2016-08-23,29.99,"Feral, Square Enix",439,27583,9318,0.7474865179805426,AA,50144783.0,https://cdn.akamai.steamstatic.com/steam/apps/337000/header.jpg?t=1646737343
412020,metro exodus,2020-02-14,29.99,Deep Silver,1212,67663,8557,0.8877328785095775,AAA,49861590.0,https://cdn.akamai.steamstatic.com/steam/apps/412020/header.jpg?t=1649065184
17470,dead space,2009-01-09,19.99,Electronic Arts,170,20216,1946,0.912192040429564,AAA,49842990.0,https://cdn.akamai.steamstatic.com/steam/apps/17470/header.jpg?t=1627659306
1627720,lies of p,2023-09-18,59.99,Neowiz,3674,20639,1700,0.9238999059940016,AA,49736451.0,https://cdn.akamai.steamstatic.com/steam/apps/1627720/header.jpg?t=1701080767
1167630,teardown,2022-04-21,19.99,Tuxedo Labs,2639,43963,1906,0.9584468813359786,Indie,49648626.0,https://cdn.akamai.steamstatic.com/steam/apps/1167630/header.jpg?t=1656046119
1817190,marvel’s spider-man: miles morales,2022-11-18,49.99,Playstation Pc,12476,1759,99,0.9467168998923574,Indie,49304892.0,https://cdn.akamai.steamstatic.com/steam/apps/1817190/header.jpg?t=1668787110
304050,trove,2015-07-09,0.0,Gamigo Us,2478,70446,16935,0.8061935661070484,Indie,49127193.40652189,https://cdn.akamai.steamstatic.com/steam/apps/304050/header_alt_assets_4.jpg?t=1657799658
848450,subnautica: below zero,2021-05-13,29.99,Unknown Worlds,1486,61536,5857,0.9130918641401926,AA,48638075.0,https://cdn.akamai.steamstatic.com/steam/apps/848450/header.jpg?t=1652770430
480490,prey,2017-05-04,29.99,Bethesda Softworks,442,36220,3820,0.9045954045954046,AAA,48367574.0,https://cdn.akamai.steamstatic.com/steam/apps/480490/header.jpg?t=1594910513
